"id","formula_masters_id","sline_id","sob_master_id","step_number","parent","bmr_show","sub_line_number","step_type","test_method","text_detail","specification","created_at","updated_at"
"1589","MF2303017","1","SOB001","1","","1","1","0","สังเกตด้วยตา (Visual)","ลักษณะภายนอก (Appearances)","เนื้อเจล","","2023-03-29 04:58:57"
"1590","MF2303017","2","SOB001","1","1","1","1","0","สังเกตด้วยตา (Visual)","- สถานะ(State)","กึ่งแข็งกึ่งเหลว","","2023-03-29 04:59:03"
"1591","MF2303017","3","SOB001","2","1","1","1","0","สังเกตด้วยตา (Visual)","- ความใส(Clarity)","โปร่งใส","","2023-03-29 04:59:05"
"1592","MF2303017","4","SOB001","3","1","1","1","0","สังเกตด้วยตา (Visual)","- สี(Color)","ไม่มีสี","",""
"1593","MF2303017","5","SOB001","4","1","1","1","0","สังเกตด้วยตา (Visual)","- ความเป็นเนื้อเดียวกัน(Homogeneity)","เป็นเนื้อเดียวกัน","","2023-03-29 04:59:10"
"1594","MF2303017","6","SOB001","2","","1","2","0","ดมกลิ่น  (Smell)","กลิ่น (Odor)","ไม่มีกลิ่น","",""
"1595","MF2303017","7","SOB001","3","","1","3","0","สัมผัสด้วยมือ (Touch)","เนื้อสัมผัส (Texture)","เนื้อเจลบางเบา เกลี่ยง่าย","","2023-03-29 04:59:18"
"1596","MF2303017","8","SOB001","4","","1","4","0","- กระดาษยูนิเวอร์ซัลอินดิเคเตอร์ (Universal indicator)","ความเป็นกรด-เบส (pH)","6-8","","2023-03-29 06:08:59"
"1597","MF2303017","9","SOB001","5","","1","5","0","Laboratory Viscometers","ความหนืด (Viscosity) *ถ้ามี","79,600 - 119,400 mPa.s","","2023-03-29 06:09:12"
"1598","MF2303017","10","SOB001","6","","0","6","0","- Specific gravity cup","ความถ่วงจำเพาะ (Specific gravity) *ถ้ามี","1","","2023-03-29 06:55:46"
"1599","MF2303017","12","SOB001","7","","0","7","0","(น้ำหนักที่ได้ / น้ำหนักตามทฤษฏี) x 100","%yield","95.00 kg.","","2023-06-29 04:06:38"
"1604","MF2303018","1","SOB001","1","","1","1","0","สังเกตด้วยตา (Visual)","ลักษณะภายนอก (Appearances)","เนื้อครีม","","2023-03-31 06:46:47"
"1605","MF2303018","2","SOB001","1","1","1","1","0","สังเกตด้วยตา (Visual)","- สถานะ(State)","กึ่งแข็งกึ่งเหลว","","2023-03-31 06:46:56"
"1606","MF2303018","3","SOB001","2","1","1","1","0","สังเกตด้วยตา (Visual)","- ความใส(Clarity)","ทึบแสง","","2023-03-31 06:46:57"
"1607","MF2303018","4","SOB001","3","1","1","1","0","สังเกตด้วยตา (Visual)","- สี(Color)","สีขาว","","2023-03-31 06:47:51"
"1608","MF2303018","5","SOB001","4","1","1","1","0","สังเกตด้วยตา (Visual)","- ความเป็นเนื้อเดียวกัน(Homogeneity)","เป็นเนื้อเดียวกัน","","2023-03-31 06:47:53"
"1609","MF2303018","6","SOB001","2","","1","2","0","ดมกลิ่น  (Smell)","กลิ่น (Odor)","RCF00033 Aloe Vera","","2023-03-31 06:48:01"
"1610","MF2303018","7","SOB001","3","","1","3","0","สัมผัสด้วยมือ (Touch)","เนื้อสัมผัส (Texture)","เนื้อสัมผัสแบบครีมเจล เกลี่ยง่าย ให้ความโทนอัพเล็กน้อย","","2023-03-31 06:48:08"
"1611","MF2303018","8","SOB001","4","","1","4","0","- กระดาษยูนิเวอร์ซัลอินดิเคเตอร์ (Universal indicator)","ความเป็นกรด-เบส (pH)","7-8","","2023-03-31 06:48:13"
"1612","MF2303018","9","SOB001","5","","1","5","0","Laboratory Viscometers","ความหนืด (Viscosity) *ถ้ามี","Rotor 4, 6 rpm : 41,600 – 62,400 mPa.s","","2023-03-31 06:48:23"
"1613","MF2303018","10","SOB001","6","","0","6","0","- กระบอกตวง (cylinder)","ความถ่วงจำเพาะ (Specific gravity) *ถ้ามี","-","",""
"1614","MF2303018","12","SOB001","7","","0","7","0","(น้ำหนักที่ได้ / น้ำหนักตามทฤษฏี) x 100","%yield","95.0%","","2023-03-31 06:48:53"
"1619","MF2304001","1","SOB001","1","","1","1","0","สังเกตด้วยตา (Visual)","ลักษณะภายนอก (Appearances)","เนื้อครีม","","2023-04-04 07:22:40"
"1620","MF2304001","2","SOB001","1","1","1","1","0","สังเกตด้วยตา (Visual)","- สถานะ(State)","กึ่งแข็งกึ่งเหลว","","2023-04-04 07:22:45"
"1621","MF2304001","3","SOB001","2","1","1","1","0","สังเกตด้วยตา (Visual)","- ความใส(Clarity)","ทึบแสง","","2023-04-04 07:22:48"
"1622","MF2304001","4","SOB001","3","1","1","1","0","สังเกตด้วยตา (Visual)","- สี(Color)","สีขาว","","2023-04-04 07:22:58"
"1623","MF2304001","5","SOB001","4","1","1","1","0","สังเกตด้วยตา (Visual)","- ความเป็นเนื้อเดียวกัน(Homogeneity)","เป็นเนื้อเดียวกัน","","2023-04-04 07:23:00"
"1624","MF2304001","6","SOB001","2","","1","2","0","ดมกลิ่น  (Smell)","กลิ่น (Odor)","กลิ่น Rice Milk RCF00045","","2023-04-04 07:23:09"
"1625","MF2304001","7","SOB001","3","","1","3","0","สัมผัสด้วยมือ (Touch)","เนื้อสัมผัส (Texture)","เนื้อครีมนุ่มลื่น","","2023-04-04 07:23:14"
"1626","MF2304001","8","SOB001","4","","1","4","0","- กระดาษยูนิเวอร์ซัลอินดิเคเตอร์ (Universal indicator)","ความเป็นกรด-เบส (pH)","5-6","","2023-04-04 07:26:54"
"1627","MF2304001","9","SOB001","5","","1","5","0","Laboratory Viscometers","ความหนืด (Viscosity) *ถ้ามี","60,800-91,200 mPa.s","","2023-04-04 07:29:06"
"1628","MF2304001","10","SOB001","6","","0","6","0","- กระบอกตวง (cylinder)","ความถ่วงจำเพาะ (Specific gravity) *ถ้ามี","1","","2023-04-04 07:24:07"
"1629","MF2304001","12","SOB001","7","","0","7","0","(น้ำหนักที่ได้ / น้ำหนักตามทฤษฏี) x 100","%yield","95.00%","","2023-04-04 07:29:18"
"1634","MF2304002","1","SOB001","1","","1","1","0","สังเกตด้วยตา (Visual)","ลักษณะภายนอก (Appearances)","เซรั่ม","",""
"1635","MF2304002","2","SOB001","1","1","1","1","0","สังเกตด้วยตา (Visual)","- สถานะ(State)","ของเหลว","",""
"1636","MF2304002","3","SOB001","2","1","1","1","0","สังเกตด้วยตา (Visual)","- ความใส(Clarity)","ทึบแสง","","2023-04-04 10:25:36"
"1637","MF2304002","4","SOB001","3","1","1","1","0","สังเกตด้วยตา (Visual)","- สี(Color)","สีขาว","","2023-04-04 10:25:42"
"1638","MF2304002","5","SOB001","4","1","1","1","0","สังเกตด้วยตา (Visual)","- ความเป็นเนื้อเดียวกัน(Homogeneity)","เป็นเนื้อเดียวกัน","","2023-04-04 10:25:43"
"1639","MF2304002","6","SOB001","2","","1","2","0","ดมกลิ่น  (Smell)","กลิ่น (Odor)","กลิ่นเฉพาะตัว","","2023-04-05 07:01:07"
"1640","MF2304002","7","SOB001","3","","1","3","0","สัมผัสด้วยมือ (Touch)","เนื้อสัมผัส (Texture)","เนื้อสัมผัสเหมือนน้ำ ลื่น เกลี่ยง่าย ซึมเร็ว","","2023-04-04 10:25:54"
"1641","MF2304002","8","SOB001","4","","1","4","0","- กระดาษยูนิเวอร์ซัลอินดิเคเตอร์ (Universal indicator)","ความเป็นกรด-เบส (pH)","5-6","","2023-04-04 10:25:59"
"1642","MF2304002","9","SOB001","5","","1","5","0","Laboratory Viscometers","ความหนืด (Viscosity) *ถ้ามี","-","",""
"1643","MF2304002","10","SOB001","6","","0","6","0","- กระบอกตวง (cylinder)","ความถ่วงจำเพาะ (Specific gravity) *ถ้ามี","1.00","","2023-04-04 10:26:11"
"1644","MF2304002","12","SOB001","7","","0","7","0","(น้ำหนักที่ได้ / น้ำหนักตามทฤษฏี) x 100","%yield","-","",""
"1649","MF2304003","1","SOB001","1","","1","1","0","สังเกตด้วยตา (Visual)","ลักษณะภายนอก (Appearances)","เนื้อครีม","","2023-04-05 02:58:17"
"1650","MF2304003","2","SOB001","1","1","1","1","0","สังเกตด้วยตา (Visual)","- สถานะ(State)","หลังทำเสร็จทันที : เนื้อครีมเหลว , ไหลได้ หลังเซ็ตตัว (2-3วัน) : เนื้อครีมหนืด ไม่ไหล","","2023-04-05 02:58:52"
"1651","MF2304003","3","SOB001","2","1","1","1","0","สังเกตด้วยตา (Visual)","- ความใส(Clarity)","ทึบแสง","","2023-04-05 02:58:54"
"1652","MF2304003","4","SOB001","3","1","1","1","0","สังเกตด้วยตา (Visual)","- สี(Color)","สีขาวอมเหลืองเล็กน้อย","","2023-04-05 02:59:06"
"1653","MF2304003","5","SOB001","4","1","1","1","0","สังเกตด้วยตา (Visual)","- ความเป็นเนื้อเดียวกัน(Homogeneity)","เป็นเนื้อเดียวกัน","","2023-04-05 02:59:07"
"1654","MF2304003","6","SOB001","2","","1","2","0","ดมกลิ่น  (Smell)","กลิ่น (Odor)","ไม่มีกลิ่น","",""
"1655","MF2304003","7","SOB001","3","","1","3","0","สัมผัสด้วยมือ (Touch)","เนื้อสัมผัส (Texture)","เนื้อสัมผัสนุ่ม ลื่น","","2023-04-05 02:59:21"
"1656","MF2304003","8","SOB001","4","","1","4","0","- กระดาษยูนิเวอร์ซัลอินดิเคเตอร์ (Universal indicator)","ความเป็นกรด-เบส (pH)","6","","2023-04-05 02:59:26"
"1657","MF2304003","9","SOB001","5","","1","5","0","Laboratory Viscometers","ความหนืด (Viscosity) *ถ้ามี","Overnight @25 °C Rotor no.4, 6 rpm % Torque = 31.2 26,145 – 39,217 mPa.s","","2023-04-05 02:59:34"
"1658","MF2304003","10","SOB001","6","","0","6","0","- กระบอกตวง (cylinder)","ความถ่วงจำเพาะ (Specific gravity) *ถ้ามี","-","",""
"1659","MF2304003","12","SOB001","7","","0","7","0","(น้ำหนักที่ได้ / น้ำหนักตามทฤษฏี) x 100","%yield","95.00%","","2023-04-05 03:00:13"
"1664","MF2304004","1","SOB001","1","","1","1","0","สังเกตด้วยตา (Visual)","ลักษณะภายนอก (Appearances)","เจล","","2023-04-06 04:24:46"
"1665","MF2304004","2","SOB001","1","1","1","1","0","สังเกตด้วยตา (Visual)","- สถานะ(State)","กึ่งแข็งกึ่งเหลว","","2023-04-06 04:24:51"
"1666","MF2304004","3","SOB001","2","1","1","1","0","สังเกตด้วยตา (Visual)","- ความใส(Clarity)","โปร่งแสง","","2023-04-06 04:24:54"
"1667","MF2304004","4","SOB001","3","1","1","1","0","สังเกตด้วยตา (Visual)","- สี(Color)","สีน้ำตาลอ่อน","","2023-04-06 04:25:02"
"1668","MF2304004","5","SOB001","4","1","1","1","0","สังเกตด้วยตา (Visual)","- ความเป็นเนื้อเดียวกัน(Homogeneity)","เป็นเนื้อเดียวกัน","","2023-04-06 04:25:04"
"1669","MF2304004","6","SOB001","2","","1","2","0","ดมกลิ่น  (Smell)","กลิ่น (Odor)","กลิ่น RCF00078  Natural Naomi","","2023-04-06 04:25:17"
"1670","MF2304004","7","SOB001","3","","1","3","0","สัมผัสด้วยมือ (Touch)","เนื้อสัมผัส (Texture)","เนื้อเจลบางเบา ซึมไว","","2023-04-06 04:25:26"
