"id","formula_masters_id","topic_masters_id","registration_document_id","product_code","bmr_lot","bmr_dom","bmr_pamount","bmr_ind","record_status","month_number","batch_size","theoretical_yield","theoretical_yield_percent","standard_yield","standard_yield_percent","actual_yield","actual_yield_percent","lost_the_mixing_process","lost_the_mixing_process_percent","text_note1","year_number","users_id","document_statuses_id","created_at","updated_at"
"1412","MF2212022","2","FM-PD-09","HHS30","HHS30L12B02","11/28/2023","100.4000","11/28/2023","1","11","","","","","","","","","","จำนวนตามทฤษฎี 100.00 kg. + loss 1.30 % (1.30 kg.) = จำนวนที่ต้องการ 101.30 kg.","2023","19","2","2023-11-20 03:35:48","2023-11-20 03:35:53"
"1413","MF2212022","2","FM-PD-09","HHS30","HHS30L12B03","11/28/2023","100.4000","11/28/2023","1","11","","","","","","","","","","จำนวนตามทฤษฎี 100.00 kg. + loss 1.30 % (1.30 kg.) = จำนวนที่ต้องการ 101.30 kg.","2023","19","2","2023-11-20 03:36:18","2023-11-20 03:36:24"
"1414","MF2304007","2","FM-PD-09","DRH360","DRH360L14B24","11/29/2023","109.5000","11/29/2023","1","11","","","","","","","","","","จำนวนตามทฤษฎี 107.35 kg. + loss 2 % (2.15 kg.) = จำนวนที่ต้องการ 109.50 kg.","2023","19","2","2023-11-20 04:05:32","2023-11-20 04:12:37"
"1415","MF2304007","2","FM-PD-09","DRH360","DRH360L14B25","11/29/2023","109.5000","11/29/2023","1","11","","","","","","","","","","จำนวนตามทฤษฎี 107.35 kg. + loss 2 % (2.15 kg.) = จำนวนที่ต้องการ 109.50 kg.","2023","19","2","2023-11-20 04:06:31","2023-11-20 04:12:34"
"1416","MF2304007","2","FM-PD-09","DRH360","DRH360L14B26","11/29/2023","109.5000","11/29/2023","1","11","","","","","","","","","","จำนวนตามทฤษฎี 107.35 kg. + loss 2 % (2.15 kg.) = จำนวนที่ต้องการ 109.50 kg.","2023","19","2","2023-11-20 04:06:58","2023-11-20 04:12:32"
"1417","MF2304007","2","FM-PD-09","DRH360","DRH360L14B27","11/29/2023","78.2100","11/29/2023","1","11","","","","","","","","","","จำนวนตามทฤษฎี 76.68 kg. + loss 2.00 % (1.53 kg.) = จำนวนที่ต้องการ 78.21 kg.","2023","19","2","2023-11-20 04:09:25","2024-01-30 09:12:14"
"1418","MF2304007","2","FM-PD-09","DRH360","DRH360L15B09","12/01/2023","109.5000","12/01/2023","1","11","","","","","","","","","","จำนวนตามทฤษฎี 107.35 kg. + loss 2 % (2.15 kg.) = จำนวนที่ต้องการ 109.50 kg.","2023","19","2","2023-11-20 04:10:26","2023-11-20 04:12:26"
"1419","MF2304007","2","FM-PD-09","DRH360","DRH360L15B10","12/01/2023","109.5000","12/01/2023","1","11","","","","","","","","","","จำนวนตามทฤษฎี 107.35 kg. + loss 2 % (2.15 kg.) = จำนวนที่ต้องการ 109.50 kg.","2023","19","2","2023-11-20 04:11:19","2023-11-20 04:12:23"
"1420","MF2304007","2","FM-PD-09","DRH360","DRH360L15B11","12/01/2023","93.8600","12/01/2023","1","11","","","","","","","","","","จำนวนตามทฤษฎี 92.02 kg +loss 2% จำนวน 1.84 kg จะได้จำนวนที่ต้องการ 93.86 kg","2023","19","2","2023-11-20 04:12:02","2023-11-20 04:12:17"
"1421","MF2308009","2","FM-PD-09","KCC20","KCC20L05B02","05/15/2023","101.2500","05/15/2023","1","11","","","","","","","","","","","2023","19","2","2023-11-20 06:20:36","2023-11-20 06:43:58"
"1422","MF2308009","2","FM-PD-09","KCC20","KCC20L05B03","07/07/2023","101.2500","07/07/2023","1","11","","","","","","","","","","","2023","19","2","2023-11-20 06:22:47","2023-11-20 06:43:55"
"1423","MF2308009","2","FM-PD-09","KCC20","KCC20L05B04","12/08/2023","101.2000","12/08/2023","1","11","","","","","","","","","","","2023","19","2","2023-11-20 06:43:37","2023-11-20 06:43:52"
"1424","MF2212021","2","FM-PD-09","HHS50","HHS50L11B07","11/24/2023","105.7000","11/24/2023","1","11","","","","","","","","","","จำนวนตามทฤษฎี 104.58 kg + Loss 2.0 % (2.03) = 106. 61kg","2023","21","2","2023-11-21 02:53:42","2023-11-21 02:56:25"
"1425","MF2212021","2","FM-PD-09","HHS50","HHS50L11B08","11/24/2023","105.7000","11/24/2023","1","11","","","","","","","","","","จำนวนตามทฤษฎี 104.58 kg + Loss 2.0 % (2.03) = 106.95 kg","2023","21","2","2023-11-21 02:56:58","2023-11-21 02:57:05"
"1426","MF2212021","2","FM-PD-09","HHS50","HHS50L11B09","11/24/2023","105.7000","11/24/2023","1","11","","","","","","","","","","จำนวนตามทฤษฎี 104.58 kg + Loss 2.0 % (2.03) = 106.95 kg","2023","21","2","2023-11-21 02:57:30","2023-11-21 02:57:34"
"1427","MF2212021","2","FM-PD-09","HHS50","HHS50L11B09","11/24/2023","105.7000","11/24/2023","1","11","","","","","","","","","","จำนวนตามทฤษฎี 104.58 kg + Loss 2.0 % (2.03) = 106.95 kg","2023","21","2","2023-11-21 02:57:55","2023-11-21 02:57:58"
"1428","MF2212021","2","FM-PD-09","HHS50","HHS50L11B10","11/24/2023","105.7000","11/24/2023","1","11","","","","","","","","","","จำนวนตามทฤษฎี 104.58 kg + Loss 2.0 % (2.03) = 106.95 kg","2023","21","2","2023-11-21 02:58:22","2023-11-21 02:58:25"
"1429","MF2212021","2","FM-PD-09","HHS50","HHS50L11B11","11/24/2023","105.7000","11/24/2023","1","11","","","","","","","","","","จำนวนตามทฤษฎี 104.58 kg + Loss 2.0 % (2.03) = 106.65 kg","2023","21","2","2023-11-21 02:58:45","2023-11-21 02:58:58"
"1430","MF2212021","2","FM-PD-09","HHS50","HHS50L11B12","11/24/2023","105.7000","11/24/2023","1","11","","","","","","","","","","","2023","21","2","2023-11-21 02:59:55","2023-11-21 02:59:56"
"1431","MF2212021","2","FM-PD-09","HHS50","HHS50L11B13","11/24/2023","105.7000","11/24/2023","1","11","","","","","","","","","","จำนวนตามทฤษฎี 104.58 kg + Loss 2.0 % (2.03) = 106.65 kg","2023","21","2","2023-11-21 03:00:21","2023-11-21 03:00:29"
"1432","MF2212021","2","FM-PD-09","HHS50","HHS50L11B07","11/22/2023","105.7000","11/22/2023","1","11","","","","","","","","","","จำนวนตามทฤษฎี 104.58 kg + Loss 2.0 % (2.03) = 106.65 kg","2023","20","2","2023-11-21 07:05:17","2023-11-21 07:05:59"
"1433","MF2212021","2","FM-PD-09","HHS50","HHS50L11B08","11/22/2023","105.7000","11/22/2023","1","11","","","","","","","","","","จำนวนตามทฤษฎี 104.58 kg + Loss 2.0 % (2.03) = 106.65 kg","2023","20","2","2023-11-21 07:06:34","2023-11-21 07:06:40"
"1434","MF2212021","2","FM-PD-09","HHS50","HHS50L11B09","11/22/2023","105.7000","11/22/2023","1","11","","","","","","","","","","จำนวนตามทฤษฎี 104.58 kg + Loss 2.0 % (2.03) = 106.65 kg","2023","20","2","2023-11-21 07:07:01","2023-11-21 07:07:06"
"1435","MF2308009","2","FM-PD-09","KCC20","KCC20L05B04","12/08/2023","101.2500","12/08/2023","1","11","","","","","","","","","","","2023","19","2","2023-11-22 06:42:35","2023-11-22 06:42:41"
"1436","MF2301020","2","FM-PD-09","PCM20","PCM20","11/30/2023","104.6300","11/30/2023","1","11","","","","","","","","","","จำนวนตามทฤษฎี 100 kg. + loss 5 % (5.00 kg.) = จำนวนที่ต้องผลิต 105.00 kg.","2023","19","2","2023-11-24 07:18:03","2023-11-24 07:22:30"
"1437","MF2301020","2","FM-PD-09","PCM20","PCM20L01B04","11/30/2023","104.6300","11/30/2023","1","11","","","","","","","","","","จำนวนตามทฤษฎี 100 kg. + loss 5 % (5.00 kg.) = จำนวนที่ต้องผลิต 105.00 kg.","2023","19","2","2023-11-24 07:23:57","2023-11-24 07:24:04"
"1438","MF2311005","2","FM-PD-09","DKC500","DKC500L01B01","11/29/2023","101.8400","11/29/2023","1","11","","","","","","","","","","จำนวนตามทฤษฎี 100.00 kg. + loss 2.50 % (+2.50 kg.) = จำนวนที่ต้องการ 102.50 kg.","2023","19","2","2023-11-24 09:03:22","2023-11-24 09:06:10"
"1439","MF2311005","2","FM-PD-09","DKC500","DKC500L01B02","11/29/2023","101.8400","11/29/2023","1","11","","","","","","","","","","จำนวนตามทฤษฎี 100.00 kg. + loss 2.50 % (+2.50 kg.) = จำนวนที่ต้องการ 102.50 kg.","2023","19","2","2023-11-24 09:04:55","2023-11-24 09:06:14"
"1440","MF2311005","2","FM-PD-09","DKC500","DKC500L01B03","11/30/2023","101.8400","11/30/2023","1","11","","","","","","","","","","จำนวนตามทฤษฎี 100.00 kg. + loss 2.50 % (+2.50 kg.) = จำนวนที่ต้องการ 102.50 kg.","2023","19","2","2023-11-24 09:05:17","2023-11-24 09:06:17"
"1441","MF2311005","2","FM-PD-09","DKC500","DKC500L01B04","11/30/2023","101.8400","11/30/2023","1","11","","","","","","","","","","จำนวนตามทฤษฎี 100.00 kg. + loss 2.50 % (+2.50 kg.) = จำนวนที่ต้องการ 102.50 kg.","2023","19","2","2023-11-24 09:05:38","2023-11-24 09:06:21"
"1442","MF2311005","2","FM-PD-09","DKC500","DKC500L01B05","11/30/2023","101.8400","11/30/2023","1","11","","","","","","","","","","จำนวนตามทฤษฎี 100.00 kg. + loss 2.50 % (+2.50 kg.) = จำนวนที่ต้องการ 102.50 kg.","2023","19","2","2023-11-24 09:05:59","2023-11-24 09:06:25"
"1443","MF2303010","2","FM-PD-09","NBH50","NBH50L14B01","12/01/2023","21.7300","12/01/2023","1","11","","","","","","","","","","จำนวนตามทฤษฎี 21.30 kg. +Loss 2.00 % จำนวน 0.43 kg. รวมเป็น 21.73 kg.","2023","19","2","2023-11-24 09:13:57","2023-11-24 09:14:17"
"1444","MF2301020","2","FM-PD-09","PCM20","PCM20L01B04","11/30/2023","100.1500","11/30/2023","1","11","","","","","","","","","","จำนวนตามทฤษฎี 100.00 kg. + loss 0.50 % (0.50 kg.) = จำนวนที่ต้องผลิต 100.50 kg.","2023","19","2","2023-11-24 09:58:26","2023-11-24 09:59:01"
"1445","MF2212039","2","FM-PD-09","PCG100","PCG100L11B01","12/06/2023","99.6300","12/06/2023","1","11","","","","","","","","","","จำนวนตามทฤษฎี 99.00 kg. + loss 3.00 % (2.97 kg.) จำนวนที่ต้องผลิต 101.97 kg.","2023","19","2","2023-11-27 07:34:54","2023-11-27 07:48:54"
"1446","MF2212039","2","FM-PD-09","PCG100","PCG100L11B02","12/06/2023","99.6300","12/06/2023","1","11","","","","","","","","","","จำนวนตามทฤษฎี 99.00 kg. + loss 3.00 % (2.97 kg.) จำนวนที่ต้องผลิต 101.97 kg.","2023","19","2","2023-11-27 07:41:06","2023-11-27 07:48:56"
"1447","MF2212039","2","FM-PD-09","PCG100","PCG100L11B03","12/06/2023","99.6300","12/06/2023","1","11","","","","","","","","","","จำนวนตามทฤษฎี 99.00 kg. + loss 3.00 % (2.97 kg.) จำนวนที่ต้องผลิต 101.97 kg.","2023","19","2","2023-11-27 07:48:40","2023-11-27 07:48:48"
"1448","MF2212021","2","FM-PD-09","HHS50","HHS50L11B14","12/07/2023","98.0800","12/07/2023","1","11","","","","","","","","","","จำนวนตามทฤษฎี 97.02 kg. + loss 2.00 % (1.94 kg.) จำนวนที่ต้องผลิต 98.96 kg.","2023","19","2","2023-11-27 07:55:17","2023-11-27 07:58:30"
"1449","MF2212021","2","FM-PD-09","HHS50","HHS50L11B15","12/07/2023","98.0800","12/07/2023","1","11","","","","","","","","","","จำนวนตามทฤษฎี 97.02 kg. + loss 2.00 % (1.94 kg.) จำนวนที่ต้องผลิต 98.96 kg.","2023","19","2","2023-11-27 07:59:11","2023-11-27 07:59:17"
"1450","MF2212023","2","FM-PD-09","HBS30","HBS30L05B03","12/07/2023","62.7300","12/07/2023","1","11","","","","","","","","","","จำนวนตามทฤษฎี 61.50 kg. + loss 2.00 % (1.23 kg.) จำนวนที่ต้องผลิต 62.73 kg.","2023","19","2","2023-11-27 08:03:40","2023-11-27 08:04:15"
"1451","MF2212023","2","FM-PD-09","HBS30","HBS30L05B04","12/07/2023","62.7300","12/07/2023","1","11","","","","","","","","","","จำนวนตามทฤษฎี 61.50 kg. + loss 2.00 % (1.23 kg.) จำนวนที่ต้องผลิต 62.73 kg.","2023","19","2","2023-11-27 08:05:21","2023-11-27 08:05:25"
"1452","MF2304007","2","FM-PD-09","DRH360","DRH360L15B12","12/08/2023","109.5000","12/08/2023","1","11","","","","","","","","","","จำนวนตามทฤษฎี 107.35 kg. + loss 2 % (2.15 kg.) = จำนวนที่ต้องการ 109.50 kg.","2023","19","2","2023-11-27 08:07:44","2023-11-27 08:08:06"
"1453","MF2304007","2","FM-PD-09","DRH360","DRH360L15B13","12/08/2023","109.5000","12/08/2023","1","11","","","","","","","","","","จำนวนตามทฤษฎี 107.35 kg. + loss 2 % (2.15 kg.) = จำนวนที่ต้องการ 109.50 kg.","2023","19","2","2023-11-27 08:09:06","2023-11-27 08:09:18"
"1454","MF2304007","2","FM-PD-09","DRH360","DRH360L15B14","12/08/2023","109.5000","12/08/2023","1","11","","","","","","","","","","จำนวนตามทฤษฎี 107.35 kg. + loss 2 % (2.15 kg.) = จำนวนที่ต้องการ 109.50 kg.","2023","19","2","2023-11-27 08:09:42","2023-11-27 08:09:47"
"1455","MF2302001","2","FM-PD-09","DRH45","DRH45L13B01","12/08/2023","109.5000","12/08/2023","1","11","","","","","","","","","","จำนวนตามทฤษฎี 107.35 kg. + loss 2 % (2.15 kg.) = จำนวนที่ต้องการ 109.50 kg.","2023","19","2","2023-11-27 08:24:25","2023-11-27 08:26:00"
"1456","MF2302001","2","FM-PD-09","DRH45","DRH45L13B02","12/08/2023","109.5000","12/08/2023","1","11","","","","","","","","","","จำนวนตามทฤษฎี 107.35 kg. + loss 2 % (2.15 kg.) = จำนวนที่ต้องการ 109.50 kg.","2023","19","2","2023-11-27 08:24:58","2023-11-27 08:26:05"
"1457","MF2302001","2","FM-PD-09","DRH45","DRH45L13B03","12/08/2023","109.5000","12/08/2023","1","11","","","","","","","","","","จำนวนตามทฤษฎี 107.35 kg. + loss 2 % (2.15 kg.) = จำนวนที่ต้องการ 109.50 kg.","2023","19","2","2023-11-27 08:25:27","2023-11-27 08:25:33"
"1458","MF2304005","2","FM-PD-09","KCC20","KCC20L05B04","12/08/2023","99.9500","12/08/2023","1","11","","","","","","","","","","จำนวนตามทฤษฎี 100.00 kg. + loss 1.50 % (1.50 kg.) = จำนวนที่ต้องการ 101.50 kg.","2023","19","2","2023-11-27 08:27:18","2023-11-27 08:27:52"
"1459","MF2311006","2","FM-PD-09","MML450","MML450L01B01","12/01/2023","90.3000","12/01/2023","1","11","","","","","","","","","","จำนวนตามทฤษฎี 89.40 kg. + loss 1.00 % (+0.89 kg.) = จำนวนที่ต้องการ 90.29 kg.","2023","19","2","2023-11-29 02:40:28","2023-11-29 02:42:42"
"1460","MF2311006","2","FM-PD-09","MML450","MML450L01B02","12/01/2023","90.3000","12/01/2023","1","11","","","","","","","","","","","2023","19","1","2023-11-29 02:43:18","2023-11-29 02:43:18"
"1461","MF2311006","2","FM-PD-09","MML450","MML450L01B02","12/01/2023","90.3000","12/01/2023","1","11","","","","","","","","","","จำนวนตามทฤษฎี 89.40 kg. + loss 1.00 % (+0.89 kg.) = จำนวนที่ต้องการ 90.29 kg.","2023","19","2","2023-11-29 02:43:18","2023-11-29 02:43:30"
"1462","MF2311006","2","FM-PD-09","MML450","MML450L01B03","12/01/2023","90.3000","12/01/2023","1","11","","","","","","","","","","จำนวนตามทฤษฎี 89.40 kg. + loss 1.00 % (+0.89 kg.) = จำนวนที่ต้องการ 90.29 kg.","2023","19","2","2023-11-29 02:43:44","2023-11-29 02:43:50"
"1463","MF2311006","2","FM-PD-09","MML450","MML450L01B04","12/01/2023","90.3000","12/01/2023","1","11","","","","","","","","","","จำนวนตามทฤษฎี 89.40 kg. + loss 1.00 % (+0.89 kg.) = จำนวนที่ต้องการ 90.29 kg.","2023","19","2","2023-11-29 02:44:12","2023-11-29 02:44:24"
"1464","MF2311007","2","FM-PD-09","MMP900","MMP900L01B01","12/06/2023","90.4000","12/06/2023","1","11","","","","","","","","","","จำนวนตามทฤษฎี 89.50 kg. + loss 1.00 % (+0.90 kg.) = จำนวนที่ต้องการ 90.40 kg.","2023","19","2","2023-11-29 04:10:57","2023-11-29 04:11:34"
"1465","MF2311007","2","FM-PD-09","MMP900","MMP900L01B02","12/06/2023","90.4000","12/06/2023","1","11","","","","","","","","","","จำนวนตามทฤษฎี 89.50 kg. + loss 1.00 % (+0.90 kg.) = จำนวนที่ต้องการ 90.40 kg.","2023","19","2","2023-11-29 04:12:18","2023-11-29 04:12:24"
"1466","MF2303013","2","FM-PD-09","DLT300","DLT300L03B01","12/04/2023","101.5000","12/04/2023","1","11","","","","","","","","","","จำนวนตามทฤษฏี 100.00 kg + Loss 1.50 % (1.50 kg.) = จำนวนที่ต้องผลิต 101.50 kg","2023","19","2","2023-11-29 09:29:59","2023-11-29 09:37:52"
"1467","MF2303013","2","FM-PD-09","DLT300","DLT300L03B02","12/04/2023","101.5000","12/04/2023","1","11","","","","","","","","","","จำนวนตามทฤษฏี 100.00 kg + Loss 1.50 % (1.50 kg.) = จำนวนที่ต้องผลิต 101.50 kg","2023","19","2","2023-11-29 09:33:56","2023-11-29 09:38:14"
"1468","MF2303013","2","FM-PD-09","DLT300","DLT300L03B03","12/04/2023","101.5000","12/04/2023","1","11","","","","","","","","","","จำนวนตามทฤษฏี 100.00 kg + Loss 1.50 % (1.50 kg.) = จำนวนที่ต้องผลิต 101.50 kg","2023","19","2","2023-11-29 09:34:18","2023-11-29 09:38:22"
"1469","MF2303013","2","FM-PD-09","DLT300","DLT300L03B04","12/04/2023","101.5000","12/04/2023","1","11","","","","","","","","","","จำนวนตามทฤษฏี 100.00 kg + Loss 1.50 % (1.50 kg.) = จำนวนที่ต้องผลิต 101.50 kg","2023","19","2","2023-11-29 09:34:49","2023-11-29 09:38:25"
