"id","fda_number","th_name","en_name","type","file_json","companies_id","fml_code","fml_name","genus","specie","part_used","solven","solven_group","note","cas_no","ins_no","part_use","record_status","created_at","updated_at"
"1317","AP-00003457","น้ำอะโรเนียจากน้ำอะโรเนียเข้มข้น","ARONIA JUICE FROM ARONIA JUICE CONCENTRATE","PLANT/ANIMAL","breakdown-component","3","","","","","","","","","-","-","ผล FRUIT","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"1318","AP-00003458","แพร์","PEAR","PLANT/ANIMAL","breakdown-component","3","","","","","","","","","-","-","ผลไม่รวมเมล็ด","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"1319","AP-00003459","แพร์แห้ง","DRIED PEAR","PLANT/ANIMAL","breakdown-component","3","","","","","","","","","-","-","ผลไม่รวมเมล็ด","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"1320","AP-00003460","น้ำแพร์","PEAR JUICE","PLANT/ANIMAL","breakdown-component","3","","","","","","","","","-","-","ผลไม่รวมเมล็ด","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"1321","AP-00003461","น้ำแพร์จากน้ำแพร์เข้มข้น","PEAR JUICE FROM PEAR JUICE CONCENTRATE","PLANT/ANIMAL","breakdown-component","3","","","","","","","","","-","-","ผลไม่รวมเมล็ด","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"1322","AP-00003462","แบล็คเคอร์แรนต์แห้ง","DRIED BLACKCURRANT","PLANT/ANIMAL","breakdown-component","3","","","","","","","","","-","-","ผล FRUIT","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"1323","AP-00003463","แบล็คเคอร์แรนต์บด","BLACKCURRANT PUREE","PLANT/ANIMAL","breakdown-component","3","","","","","","","","","-","-","ผล FRUIT","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"1324","AP-00003464","น้ำแบล็คเคอร์แรนต์จากน้ำแบล็คเคอร์แรนต์เข้มข้น","BLACKCURRANT JUICE FROM BLACKCURRANT JUICE CONCENTRATE","PLANT/ANIMAL","breakdown-component","3","","","","","","","","","-","-","ผล FRUIT","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"1325","AP-00003465","เรดเคอร์แรนต์แห้ง","DRIED REDCURRANT","PLANT/ANIMAL","breakdown-component","3","","","","","","","","","-","-","ผล FRUIT","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"1326","AP-00003466","เรดเคอร์แรนต์บด","REDCURRANT PUREE","PLANT/ANIMAL","breakdown-component","3","","","","","","","","","-","-","ผล FRUIT","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"1327","AP-00003467","ผงเรดเคอร์แรนต์","REDCURRANT POWDER","PLANT/ANIMAL","breakdown-component","3","","","","","","","","","-","-","ผล FRUIT","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"1328","AP-00003468","น้ำเรดเคอร์แรนต์","REDCURRANT JUICE","PLANT/ANIMAL","breakdown-component","3","","","","","","","","","-","-","ผล FRUIT","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"1329","AP-00003469","น้ำเรดเคอร์แรนต์จากน้ำเรดเคอร์แรนต์เข้มข้น","REDCURRANT JUICE FROM REDCURRANT JUICE CONCENTRATE","PLANT/ANIMAL","breakdown-component","3","","","","","","","","","-","-","ผล FRUIT","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"1330","AP-00003470","โรสฮิปแห้ง","DRIED ROSEHIP","PLANT/ANIMAL","breakdown-component","3","","","","","","","","","-","-","ผล","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"1331","AP-00003471","โรสฮิปบด","ROSEHIP PUREE","PLANT/ANIMAL","breakdown-component","3","","","","","","","","","-","-","ผล","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"1332","AP-00003472","ผงโรสฮิป","ROSEHIP POWDER","PLANT/ANIMAL","breakdown-component","3","","","","","","","","","-","-","ผล","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"1333","AP-00003473","ผงน้ำโรสฮิป","ROSEHIP JUICE POWDER","PLANT/ANIMAL","breakdown-component","3","","","","","","","","","-","-","ผล","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"1334","AP-00003474","น้ำโรสฮิป","ROSEHIP JUICE","PLANT/ANIMAL","breakdown-component","3","","","","","","","","","-","-","ผล","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"1335","AP-00003475","น้ำโรสฮิปเข้มข้น","ROSEHIP JUICE CONCENTRATE","PLANT/ANIMAL","breakdown-component","3","","","","","","","","","-","-","ผล","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"1336","AP-00003476","น้ำโรสฮิปจากน้ำโรสฮิปเข้มข้น","ROSEHIP JUICE FROM ROSEHIP JUICE CONCENTRATE","PLANT/ANIMAL","breakdown-component","3","","","","","","","","","-","-","ผล","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"1337","AP-00003477","แบล็คเบอร์รี","BLACKBERRY","PLANT/ANIMAL","breakdown-component","3","","","","","","","","","-","-","ผล FRUIT","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"1338","AP-00003478","แบล็คเบอร์รีแห้ง","DRIED BLACKBERRY","PLANT/ANIMAL","breakdown-component","3","","","","","","","","","-","-","ผล FRUIT","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"1339","AP-00003479","แบล็คเบอร์รีบด","BLACKBERRY PUREE","PLANT/ANIMAL","breakdown-component","3","","","","","","","","","-","-","ผล FRUIT","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"1340","AP-00003480","ผงน้ำแบล็คเบอร์รี","BLACKBERRY JUICE POWDER","PLANT/ANIMAL","breakdown-component","3","","","","","","","","","-","-","ผล FRUIT","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"1341","AP-00003481","น้ำแบล็คเบอร์รี","BLACKBERRY JUICE","PLANT/ANIMAL","breakdown-component","3","","","","","","","","","-","-","ผล FRUIT","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"1342","AP-00003482","น้ำแบล็คเบอร์รีเข้มข้น","BLACKBERRY JUICE CONCENTRATE","PLANT/ANIMAL","breakdown-component","3","","","","","","","","","-","-","ผล FRUIT","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"1343","AP-00003483","น้ำแบล็คเบอร์รีจากน้ำแบล็คเบอร์รีเข้มข้น","BLACKBERRY JUICE FROM BLACKBERRY JUICE CONCENTRATE","PLANT/ANIMAL","breakdown-component","3","","","","","","","","","-","-","ผล FRUIT","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"1344","AP-00003484","ราสพ์เบอร์รีแห้ง","DRIED RASPBERRY","PLANT/ANIMAL","breakdown-component","3","","","","","","","","","-","-","ผล FRUIT","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"1345","AP-00003485","ราสพ์เบอร์รีบด","RASPBERRY PUREE","PLANT/ANIMAL","breakdown-component","3","","","","","","","","","-","-","ผล FRUIT","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"1346","AP-00003486","น้ำราสพ์เบอร์รี","RASPBERRY JUICE","PLANT/ANIMAL","breakdown-component","3","","","","","","","","","-","-","ผล FRUIT","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"1347","AP-00003487","น้ำราสพ์เบอร์รีจากน้ำราสพ์เบอร์รีเข้มข้น","RASPBERRY JUICE FROM RASPBERRY JUICE CONCENTRATE","PLANT/ANIMAL","breakdown-component","3","","","","","","","","","-","-","ผล FRUIT","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"1348","AP-00003488","เรดราสพ์เบอร์รี","RED RASPBERRY","PLANT/ANIMAL","breakdown-component","3","","","","","","","","","-","-","ผล FRUIT","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"1349","AP-00003489","เรดราสพ์เบอร์รีแห้ง","DRIED RED RASPBERRY","PLANT/ANIMAL","breakdown-component","3","","","","","","","","","-","-","ผล FRUIT","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"1350","AP-00003490","เรดราสพ์เบอร์รีบด","RED RASPBERRY PUREE","PLANT/ANIMAL","breakdown-component","3","","","","","","","","","-","-","ผล FRUIT","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"1351","AP-00003491","ผงเรดราสพ์เบอร์รี","RED RASPBERRY POWDER","PLANT/ANIMAL","breakdown-component","3","","","","","","","","","-","-","ผล FRUIT","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"1352","AP-00003492","ผงน้ำเรดราสพ์เบอร์รี","RED RASPBERRY JUICE POWDER","PLANT/ANIMAL","breakdown-component","3","","","","","","","","","-","-","ผล FRUIT","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"1353","AP-00003493","น้ำเรดราสพ์เบอร์รี","RED RASPBERRY JUICE","PLANT/ANIMAL","breakdown-component","3","","","","","","","","","-","-","ผล FRUIT","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"1354","AP-00003494","น้ำเรดราสพ์เบอร์รีเข้มข้น","RED RASPBERRY JUICE CONCENTRATE","PLANT/ANIMAL","breakdown-component","3","","","","","","","","","-","-","ผล FRUIT","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"1355","AP-00003495","น้ำเรดราสพ์เบอร์รีจากน้ำเรดราสพ์เบอร์รีเข้มข้น","RED RASPBERRY JUICE FROM RED RASPBERRY JUICE CONCENTRATE","PLANT/ANIMAL","breakdown-component","3","","","","","","","","","-","-","ผล FRUIT","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"1356","AP-00003496","แบล็คราสพ์เบอร์รี","BLACK RASPBERRY","PLANT/ANIMAL","breakdown-component","3","","","","","","","","","-","-","ผล FRUIT","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"1357","AP-00003497","แบล็คราสพ์เบอร์รีแห้ง","DRIED BLACK RASPBERRY","PLANT/ANIMAL","breakdown-component","3","","","","","","","","","-","-","ผล FRUIT","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"1358","AP-00003498","แบล็คราสพ์เบอร์รีบด","BLACK RASPBERRY PUREE","PLANT/ANIMAL","breakdown-component","3","","","","","","","","","-","-","ผล FRUIT","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"1359","AP-00003499","ผงแบล็คราสพ์เบอร์รี","BLACK RASPBERRY POWDER","PLANT/ANIMAL","breakdown-component","3","","","","","","","","","-","-","ผล FRUIT","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"1360","AP-00003500","ผงน้ำแบล็คราสพ์เบอร์รี","BLACK RASPBERRY JUICE POWDER","PLANT/ANIMAL","breakdown-component","3","","","","","","","","","-","-","ผล FRUIT","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"1361","AP-00003501","น้ำแบล็คราสพ์เบอร์รี","BLACK RASPBERRY JUICE","PLANT/ANIMAL","breakdown-component","3","","","","","","","","","-","-","ผล FRUIT","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"1362","AP-00003502","น้ำแบล็คราสพ์เบอร์รีจากน้ำแบล็คราสพ์เบอร์รีเข้มข้น","BLACK RASPBERRY JUICE FROM BLACK RASPBERRY JUICE CONCENTRATE","PLANT/ANIMAL","breakdown-component","3","","","","","","","","","-","-","ผล FRUIT","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"1363","AP-00003503","ยังเบอร์รี","YOUNGBERRY","PLANT/ANIMAL","breakdown-component","3","","","","","","","","","-","-","ผล FRUIT","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"1364","AP-00003504","ยังเบอร์รีแห้ง","DRIED YOUNGBERRY","PLANT/ANIMAL","breakdown-component","3","","","","","","","","","-","-","ผล FRUIT","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"1365","AP-00003505","ยังเบอร์รีบด","YOUNGBERRY PUREE","PLANT/ANIMAL","breakdown-component","3","","","","","","","","","-","-","ผล FRUIT","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"1366","AP-00003506","ผงยังเบอร์รี","YOUNGBERRY POWDER","PLANT/ANIMAL","breakdown-component","3","","","","","","","","","-","-","ผล FRUIT","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"1367","AP-00003507","ผงน้ำยังเบอร์รี","YOUNGBERRY JUICE POWDER","PLANT/ANIMAL","breakdown-component","3","","","","","","","","","-","-","ผล FRUIT","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"1368","AP-00003508","น้ำยังเบอร์รี","YOUNGBERRY JUICE","PLANT/ANIMAL","breakdown-component","3","","","","","","","","","-","-","ผล FRUIT","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"1369","AP-00003509","น้ำยังเบอร์รีเข้มข้น","YOUNGBERRY JUICE CONCENTRATE","PLANT/ANIMAL","breakdown-component","3","","","","","","","","","-","-","ผล FRUIT","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"1370","AP-00003510","น้ำยังเบอร์รีจากน้ำยังเบอร์รีเข้มข้น","YOUNGBERRY JUICE FROM YOUNGBERRY JUICE CONCENTRATE","PLANT/ANIMAL","breakdown-component","3","","","","","","","","","-","-","ผล FRUIT","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"1371","AP-00003511","ยังเบอร์รี","YOUNGBERRY","PLANT/ANIMAL","breakdown-component","3","","","","","","","","","-","-","ผล FRUIT","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"1372","AP-00003512","ยังเบอร์รีแห้ง","DRIED YOUNGBERRY","PLANT/ANIMAL","breakdown-component","3","","","","","","","","","-","-","ผล FRUIT","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"1373","AP-00003513","ยังเบอร์รีบด","YOUNGBERRY PUREE","PLANT/ANIMAL","breakdown-component","3","","","","","","","","","-","-","ผล FRUIT","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"1374","AP-00003514","ผงยังเบอร์รี","YOUNGBERRY POWDER","PLANT/ANIMAL","breakdown-component","3","","","","","","","","","-","-","ผล FRUIT","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"1375","AP-00003515","ผงน้ำยังเบอร์รี","YOUNGBERRY JUICE POWDER","PLANT/ANIMAL","breakdown-component","3","","","","","","","","","-","-","ผล FRUIT","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"1376","AP-00003516","น้ำยังเบอร์รี","YOUNGBERRY JUICE","PLANT/ANIMAL","breakdown-component","3","","","","","","","","","-","-","ผล FRUIT","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"1377","AP-00003517","น้ำยังเบอร์รีเข้มข้น","YOUNGBERRY JUICE CONCENTRATE","PLANT/ANIMAL","breakdown-component","3","","","","","","","","","-","-","ผล FRUIT","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"1378","AP-00003518","น้ำยังเบอร์รีจากน้ำยังเบอร์รีเข้มข้น","YOUNGBERRY JUICE FROM YOUNGBERRY JUICE CONCENTRATE","PLANT/ANIMAL","breakdown-component","3","","","","","","","","","-","-","ผล FRUIT","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"1379","AP-00003519","เอลเดอเบอร์รี่แห้ง","DRIED ELDERBERRY","PLANT/ANIMAL","breakdown-component","3","","","","","","","","","-","-","ผล FRUIT","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"1380","AP-00003520","เอลเดอเบอร์รี่บด","ELDERBERRY PUREE","PLANT/ANIMAL","breakdown-component","3","","","","","","","","","-","-","ผล FRUIT","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"1381","AP-00003521","ผงน้ำเอลเดอเบอร์รี่","ELDERBERRY JUICE POWDER","PLANT/ANIMAL","breakdown-component","3","","","","","","","","","-","-","ผล FRUIT","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"1382","AP-00003522","น้ำเอลเดอเบอร์รี่","ELDERBERRY JUICE","PLANT/ANIMAL","breakdown-component","3","","","","","","","","","-","-","ผล FRUIT","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"1383","AP-00003523","น้ำเอลเดอเบอร์รี่จากน้ำเอลเดอเบอร์รี่เข้มข้น","ELDERBERRY JUICE FROM ELDERBERRY JUICE CONCENTRATE","PLANT/ANIMAL","breakdown-component","3","","","","","","","","","-","-","ผล FRUIT","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"1384","AP-00003524","เอลเดอร์เบอรี","ELDERBERRY","PLANT/ANIMAL","breakdown-component","3","","","","","","","","","-","-","ผล FRUIT","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"1385","AP-00003525","เอลเดอเบอร์รี่แห้ง","DRIED ELDERBERRY","PLANT/ANIMAL","breakdown-component","3","","","","","","","","","-","-","ผล FRUIT","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"1386","AP-00003526","เอลเดอเบอร์รี่บด","ELDERBERRY PUREE","PLANT/ANIMAL","breakdown-component","3","","","","","","","","","-","-","ผล FRUIT","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
