rd_formula_id,product_details_id,rd_formula_detail,user_name_th,user_name_en,rd_formula_version,rd_formula_version_text,rd_formula_ref,rd_formula_main,rdf_percent_plus_price,month_number,year_number,rd_formula_date,sts_note,user_name_action,mf_sts,document_statuses_id,users_id,record_status,created_at,updated_at,product_name,customer_name,sale_data,company_data,companies_id,rd_project_amount,rd_units_id,brief_server,project_brieft_heads_id,project_no,ccode,fg_code,quantity,rdf_good_quantity,retain,loss,batch_count,codination_id
RDF2306007,444,"ปรับกลิ่นให้ชัดมากขึ้น2ระดับ
3.1 1ระดับ",,Thidapon  Kliangrot,1,3.1,RDF2305013,RDF2305013,20,5.0,2023.0,05/03/2023,,Thidapon  Kliangrot,0,2,21,1,2023-06-01 17:19:10,2023-06-13 13:26:34,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2306008,444,"ปรับกลิ่นให้ชัดมากขึ้น2ระดับ
3.2 2ระดับ",,Thidapon  Kliangrot,2,3.2,RDF2306007,RDF2305013,20,5.0,2023.0,05/03/2023,,Thidapon  Kliangrot,0,2,21,1,2023-06-01 17:19:44,2023-06-02 18:11:02,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2306009,444,"ปรับกลิ่นให้ชัดมากขึ้น2ระดับ
3.1 1ระดับ",,Thidapon  Kliangrot,2,3.1,RDF2306007,RDF2305013,20,5.0,2023.0,05/03/2023,,Thidapon  Kliangrot,0,1,21,0,2023-06-01 17:21:10,2023-06-20 11:45:50,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2306010,280,-ปรับเนื้อให้หนืดขึ้น,,Thidapon  Kliangrot,1,3,RDF2302031,RDF2302031,20,2.0,2023.0,02/16/2023,,Thidapon  Kliangrot,0,1,21,0,2023-06-01 17:25:17,2023-06-20 11:53:40,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2306011,416,"ปรับเนื้อให้หนืดขึ้น เหมาะสมกับบรรจุภัณฑ์ประเภทหลอดบีบ
ก่อนส่งตย.ให้ลูกค้า เทส stability กับหลอดกังนัม 3 หลอด",,Thidapon  Kliangrot,0,4,,RDF2306011,20,6.0,2023.0,06/01/2023,,Thidapon  Kliangrot,0,2,21,1,2023-06-01 17:39:39,2023-06-01 17:39:50,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2306012,364,"ทุกอย่างเหมือนสูตร 5 แต่งกลิ่นใหม่
เป็นโกโก้+มะพร้าว
***สามารถใช้เป็น flavors  หรือ Fragrance ก็ได้ขอหอมๆค่ะ",,ธิดาพร  เกลี้ยงรส,2,6.2,RDF2305089,RDF2303016,27,3.0,2023.0,05/31/2023,,Thanaporn.Pan,1,3,34,1,2023-06-02 09:12:49,2025-09-03 10:12:11,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2306013,364,"ทุกอย่างเหมือนสูตร 5 แต่งกลิ่นใหม่
เป็นกาแฟ+มะพร้าว
***สามารถใช้เป็น flavors  หรือ Fragrance ก็ได้ขอหอมๆค่ะ",,Warisara Na Chiangmai,3,6.3,RDF2306012,RDF2303016,20,3.0,2023.0,05/31/2023,,Warisara Na Chiangmai,0,2,20,2,2023-06-02 09:14:59,2023-12-08 13:09:16,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2306014,362,"ปรับต่อจากสูตร 6.1ปรับไม่ให้ผงสครับจับตัวเป็นก้อน สารสกัดที่เป็นน้ำที่เป็นสาเหตุให้เกิดความชื้นให้ตัดออก และใช้เป็นผงแทน
-กลิ่น Aromatea",,Warisara Na Chiangmai,3,7,RDF2305095,RDF2304005,20,4.0,2023.0,04/05/2023,,Warisara Na Chiangmai,0,2,20,1,2023-06-02 11:13:32,2023-06-02 11:14:16,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2306015,363,"ปรับต่อจากสูตร 5  (ทุกอย่างเหมือนเดิม) +เพิ่มผงซากุระ
สารสกัดในสูตร : ผงแก้วมังกร/กระเจี๊ยบ/ชะเอมเทศ/ว่านหางจระเข้/B3/ผงซากุระ
กลิ่น : กลิ่นฟรุตตี้ +โยเกิร์ต",,Warisara Na Chiangmai,1,6.2,RDF2304004,RDF2304004,20,4.0,2023.0,04/05/2023,,Warisara Na Chiangmai,0,1,20,2,2023-06-02 11:14:52,2023-12-08 08:58:06,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2306016,30,"รับงานวันที่  : 14/10/65
กำหนดส่ง : 28/10/65
ปรับ : สูตร2 เพิ่ม Lipo Fullerene เน้น soothing&anti-inflame",,Admin,1,2,RDF2212034,RDF2212034,20,12.0,2022.0,12/08/2022,,Admin,0,1,20,0,2023-06-02 11:23:50,2023-06-02 11:44:50,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2306017,628,"เอาแผ่น bio แบบใหม่ที่ผมเพิ่งให้พี่มอส
ไปใส่กับน้ำมาส์กสูตร3
ส่ง10แผ่น
ให้ลูกค้าคนละ5แผ่น",,Warisara Na Chiangmai,0,3,,RDF2306017,20,6.0,2023.0,06/02/2023,,Warisara Na Chiangmai,0,2,20,1,2023-06-02 11:44:18,2023-06-02 11:44:20,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2306018,632,ชุ่มชื้น,,Warisara Na Chiangmai,0,2.1,,RDF2306018,20,6.0,2023.0,06/02/2023,,Warisara Na Chiangmai,0,2,20,1,2023-06-02 11:54:55,2023-06-02 11:54:58,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2306019,632,ชุ่มชื้นมาก,,Warisara Na Chiangmai,0,2.2,,RDF2306019,20,6.0,2023.0,06/02/2023,,Warisara Na Chiangmai,0,2,20,1,2023-06-02 13:00:31,2023-06-02 13:00:38,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2306020,632,ชุ่มชื้นที่สุด,,Warisara Na Chiangmai,1,2.3,RDF2306019,RDF2306019,20,6.0,2023.0,06/02/2023,,Warisara Na Chiangmai,0,2,20,1,2023-06-02 13:00:53,2023-06-02 13:03:14,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2306021,454,"สีผ่านแล้ว ปรับเพิ่มจากสูตรที่ 1 +เพิ่มความชุ่มชื้น+ปรับเนื้อให้มีความ tint มากกว่านี้ค่ะ
***ขอตัวอย่าง 2 ชุด สี cherry",,Warisara Na Chiangmai,2,2,RDF2305091,RDF2305019,20,5.0,2023.0,05/04/2023,,Warisara Na Chiangmai,0,2,20,1,2023-06-02 13:04:24,2023-06-02 13:10:59,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2306022,454,"สีผ่านแล้ว ปรับเพิ่มจากสูตรที่ 1 +เพิ่มความชุ่มชื้น+ปรับเนื้อให้มีความ tint มากกว่านี้ค่ะ
***ขอตัวอย่าง 2 ชุด สี Pomegranate",,Warisara Na Chiangmai,3,2.1,RDF2306021,RDF2305019,20,5.0,2023.0,05/04/2023,,Warisara Na Chiangmai,0,2,20,1,2023-06-02 13:11:08,2023-06-02 13:11:40,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2306023,171,"ปรับสูตร 2 
-ปรับเป็นเนื้อเจล
-คุณสมบัติเหมือนเดิม
-กลิ่นเหมือนเดิม",,Thidapon  Kliangrot,1,2,RDF2212077,RDF2212077,20,12.0,2022.0,12/19/2022,,Thidapon  Kliangrot,0,2,21,2,2023-06-02 13:14:28,2023-11-15 15:02:02,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2306024,400,"ปรับต่อจากสูตรที่ 1 
1. เนื้อครีมอยากให้บางเบา และละเอียดกว่านี้
2. กลิ่น ขอลองแบบไม่ใส่กลิ่นค่ะ
3. ผลลัพธ์เรื่องลดสิว อยากให้เห็นได้ชัดเจนกว่านี้
(ให้มินนี่เทสเรื่องผลลัพธ์เรื่องสิวก่อนส่งลูกค้า)",,Warisara Na Chiangmai,1,2,RDF2304008,RDF2304008,20,4.0,2023.0,04/06/2023,,Warisara Na Chiangmai,0,1,20,0,2023-06-02 13:15:30,2023-06-13 11:11:25,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2306025,171,"- เพิ่มกลิ่นหอมมากขึ้น ให้กลบกลิ่นเคมี
- เพิ่มฟองให้มากขึ้นกว่าเดิม",,Thidapon  Kliangrot,2,3,RDF2306023,RDF2212077,20,12.0,2022.0,12/19/2022,,Thidapon  Kliangrot,0,2,21,2,2023-06-02 13:22:07,2023-11-15 15:02:02,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2306026,400,"ปรับต่อจากสูตรที่ 1 
1. เนื้อครีมอยากให้บางเบา และละเอียดกว่านี้
2. กลิ่น ขอลองแบบไม่ใส่กลิ่นค่ะ
3. ผลลัพธ์เรื่องลดสิว อยากให้เห็นได้ชัดเจนกว่านี้
(ให้มินนี่เทสเรื่องผลลัพธ์เรื่องสิวก่อนส่งลูกค้า)",,Warisara Na Chiangmai,2,2,RDF2306024,RDF2304008,20,4.0,2023.0,04/06/2023,,Warisara Na Chiangmai,0,1,20,0,2023-06-02 13:25:35,2023-06-02 13:28:59,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2306027,400,"ปรับต่อจากสูตรที่ 1 
1. เนื้อครีมอยากให้บางเบา และละเอียดกว่านี้
2. กลิ่น ขอลองแบบไม่ใส่กลิ่นค่ะ
3. ผลลัพธ์เรื่องลดสิว อยากให้เห็นได้ชัดเจนกว่านี้
(ให้มินนี่เทสเรื่องผลลัพธ์เรื่องสิวก่อนส่งลูกค้า)",,Warisara Na Chiangmai,3,2,RDF2306026,RDF2304008,20,4.0,2023.0,04/06/2023,,Warisara Na Chiangmai,0,1,20,0,2023-06-02 13:28:29,2023-06-02 13:29:01,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2306028,400,ปรับต่อจากสูตร 2 ให้เนื้อของกันแดดซึมได้เร็วขึ้น +สารสกัดที่ช่วยคุมมัน + Active ลดสิวอักเสบ +เพิ่มความชุ่มชื้น + Neutrazen (เพื่อลดอุณหภูมิผิว),,Warisara Na Chiangmai,2,3,RDF2306024,RDF2304008,20,4.0,2023.0,04/06/2023,,Warisara Na Chiangmai,0,2,20,1,2023-06-02 13:30:08,2023-06-02 13:38:04,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2306029,595,"ทำเนื้อสูตร3เพิ่มเติม
ทำ5หลอด หลอดละ150มล",,Charinthip Thawisirisap,0,3,,RDF2306029,20,6.0,2023.0,06/02/2023,,Charinthip Thawisirisap,0,1,17,0,2023-06-02 14:33:57,2023-06-06 18:45:31,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2306030,232,ไม่มีTone up เนื้อหนืดกว่าสูตร4,,Charinthip Thawisirisap,0,5,,RDF2306030,20,6.0,2023.0,06/02/2023,,Charinthip Thawisirisap,0,2,17,1,2023-06-02 14:42:15,2024-04-01 17:20:34,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2306031,671,"เอาสูตรเดียวกับ Gangnam bodylotion สูตร3
(ตีเป็นสูตร1ใหม่แต่เปลี่ยนชื่อเป็น Tone up Body Lotion )
ทำ5หลอด",,Charinthip Thawisirisap,0,1,,RDF2306031,20,6.0,2023.0,06/02/2023,,Charinthip Thawisirisap,0,1,17,0,2023-06-02 14:47:10,2023-06-06 18:52:46,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2306032,670,"เอาสูตร STD (เน้นถูกมากๆๆๆๆ) มาใส่กลิ่นเหมือน โลชัน ดร.เจล
ต้นทุนจริง 1kg/20฿-- (ขั้นต่ำ10ตัน)
ให้ พี่เฟิร์นทำ
ทำ5ขวด ขวดละ300ml",,Thidapon  Kliangrot,0,1,,RDF2306032,20,6.0,2023.0,06/02/2023,,Thidapon  Kliangrot,0,2,21,1,2023-06-02 15:31:38,2023-06-15 13:32:53,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2306033,672,"Benchmark SCENTIO MILK PLUS WHITENING Q10 FACIAL FOAM ของ beauty buffet

เป็นเนื้อวิปโฟม สูตรนม หน้านุ่ม กลิ่นนมหอมๆ เสริมไวท์เทนนิ่ง
ทำให้เหมือน BM มากที่สุด
เน้นย้ำเรื่องราคา ขอถูกมากๆๆๆ ถูกที่สุดที่จะทำได้
ต้นทุนต่อโลไม่เกิน 20บาท ขอฟองเยอะๆ

ทำ5หลอด หลอดละ100ml",,Thidapon  Kliangrot,0,1,,RDF2306033,20,6.0,2023.0,06/02/2023,,Thidapon  Kliangrot,0,1,21,1,2023-06-02 16:14:40,2023-06-02 16:14:40,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2306034,476,ส่งตัวอย่าง คุณถิง สูตร8 เพิ่มเติมค่ะ,,Thidapon  Kliangrot,0,3,,RDF2306034,20,6.0,2023.0,06/02/2023,,Thidapon  Kliangrot,0,2,21,1,2023-06-02 17:20:52,2023-06-02 17:20:54,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2306035,651,"ctive : micellar water + Rheance One +Amino surfactant+SymSitive  + witch hazel + Lipid E
 Claim  : 
pH 5-5.5
soap free sls free / no more tear / no harsh chemical
 Target : เด็ก 2-10 ขวบ
 Price : n/a
 สี : ไม่แต่ง
กลิ่น : ไม่แต่ง
Benchmark : -",,Thidapon  Kliangrot,0,1,,RDF2306035,20,6.0,2023.0,06/02/2023,,Thidapon  Kliangrot,0,2,21,1,2023-06-02 17:33:14,2023-06-05 17:27:33,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2306036,282,"ปรับเพิ่มการกำจัดขน
ปรับกลิ่นฉุนให้เบาลง",,Thidapon  Kliangrot,1,4,RDF2302047,RDF2302047,20,2.0,2023.0,02/18/2023,,Thidapon  Kliangrot,0,2,20,0,2023-06-02 17:35:25,2023-06-29 17:18:06,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2306037,461,"ปรับต่อจากสูตร 2 ลดความเหนอะ และปรับไม่ให้เป็นขุย
***ขอตัวอย่าง 5 หลอดค่ะ",,Charinthip Thawisirisap,0,3,,RDF2306037,20,6.0,2023.0,06/05/2023,,Charinthip Thawisirisap,0,2,17,1,2023-06-05 10:36:06,2023-06-13 11:02:28,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2306038,671,"เอาสูตรเดียวกับ Gangnam bodylotion สูตร3
(ตีเป็นสูตร1ใหม่แต่เปลี่ยนชื่อเป็น Tone up Body Lotion )
ทำ5หลอด",,Charinthip Thawisirisap,0,1,,RDF2306038,20,6.0,2023.0,06/05/2023,,Charinthip Thawisirisap,0,2,17,1,2023-06-05 13:27:10,2024-04-01 17:20:10,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2306039,615,"ปริมาณสุทธิ 30ml
ขึ้นตัวอย่าง Benchmark : Therese",,Thidapon  Kliangrot,0,1,,RDF2306039,20,6.0,2023.0,06/05/2023,,Thidapon  Kliangrot,0,2,21,1,2023-06-05 15:35:30,2023-06-05 15:35:32,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2306040,595,"ทำเนื้อสูตร3เพิ่มเติม
ทำ5หลอด หลอดละ150มล",,Charinthip Thawisirisap,0,3,,RDF2306040,20,6.0,2023.0,06/06/2023,,Charinthip Thawisirisap,0,2,17,1,2023-06-06 09:12:21,2024-04-01 17:20:55,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2306041,597,"ปรับเป็นสูตร2 เอาสูตรเดียวกับ ดร.เจล
ทำ5หลอด",,วริศรา ณ เชียงใหม่,0,2,,RDF2306041,20,6.0,2023.0,06/06/2023,,Charinthip Thawisirisap,1,3,22,1,2023-06-06 09:41:18,2023-08-31 11:35:52,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2306042,503,"ทุกอย่างเหมือนสูตร 2 + เพิ่มประสิทธิภาพกันแดดให้ ค่าspfสูงขึ้นอีกนิด
***เนื้อเหมือนสูตร 2 ทุกอย่างไม่วอกไม่ขุย ลูกค้าชอบมากค่ะ",,Charinthip Thawisirisap,0,3,,RDF2306042,20,6.0,2023.0,06/06/2023,,Charinthip Thawisirisap,0,2,17,1,2023-06-06 10:14:46,2023-06-13 11:02:01,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2306043,630,ปรับเรื่อง sta,,Thanyanitchawee Sriwaranon,0,4,,RDF2306043,20,6.0,2023.0,06/06/2023,,Thanyanitchawee Sriwaranon,0,1,25,2,2023-06-06 11:55:21,2023-09-07 09:10:25,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2306044,659,"สูตร1
concept
เนื้อสบายผิว ไม่เหนียวเหนะหนะ
บำรุงผิวให้นุ่ม ชุ่มชื่น เเข็งเเรง
เสริมสร้าง skin barrier
pH Balance อ่อนโยนเหมาะกับเด็ก
ไม่ระคายเคืองผิวเเละดวงตา
No Silicone/Paraben/Alcohol/fragrance/color
สารสกัด
Allantoin
Rice Ceramide
Organic aloe vera
Desert milk

*ขอราคาถูกๆ ไม่เกินโลละ 200",,Warisara Na Chiangmai,0,1,,RDF2306044,20,6.0,2023.0,06/06/2023,,Warisara Na Chiangmai,0,2,20,2,2023-06-06 14:45:24,2023-10-30 13:50:00,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2306045,365,"Concept
- เป็นhybrid 
- เนื้อแบบForesta ***
- ยึดเกาะผิวได้ดี 
- เกลี่ยง่าย ใช้เวลาเกลี่ยไม่นาน
- ไม่ทำให้หน้ามันเพิ่ม ไม่เยิ้มระหว่างวัน
- ดูดซับความส่วนเกิน
- ทาแล้วผิวสวย แต่ไม่Tone up
- เหงื่ออก/ฉีดสเปรย์น้ำแร่ระหว่างวันแล้วไม่เป็นคราบขาว (ถ้าสูตรไม่กันน้ำ สามารถทำได้ประมาณนี้ ขอเลือกเป็นแบบสูตรไม่กันน้ำก่อนค่ะ ต้องการให้ล้างออกง่าย ไม่เสี่ยงเกิดสิวค่ะ)
- แต่งหน้าทับได้ ไม่เป็นขุย
- ไม่ใส่สี น้ำหอม ซิลิโคน แอลกอฮอล
- กันUVA I ,II , UVB , Infrared , blue light , pm2.5
- มีProbiotic ช่วยเรื่องสมดุลแบคทีเรียบนผิว
- มีanti-oxidant 2-3ตัว (1ในนั้นคือสารสะกัดจากชาเขียว Hi-EGCG)
- ใส่สารเพิ่มออกซิเจนให้ผิว Anti Aging-AFA-SG
- Vit B3 เพื่อเสริมเกราะป้องกันผิวหรือถ้าเป็นไปได้อาจจะใส่ในปริมาณที่ช่วยเรื่องสีผิว
- Mullein ปลอบปะโลมผิว ปรับผิวกระจ่างใสด้วยการดูดซับรังสีUV ที่มองไม่เห้ฯ เปลี่ยนเป็นแสงที่มองเห็นได้ (หรือสารอื่นที่มีคุณสมบัติประมาณนี้)
- สารให้ความชุ่มชื้น (คนผิวธรรมดาหรือผิวมันสามารถทาเดียวๆได้โดยไม่ต้องทาmoisturizer
เรื่องสารAnti-Oxidant สารให้ความชุ่มชื้น หรือสารที่จะเพิ่มเข้ามานอกจากการกันแดด ค่อยมาเลือกอีกทีได้ค่ะ แต่หลักๆอยากได้เนื้อสัมผัสดี เกาะผิวดี กันแดดได้จริง คนเป็นสิว ผิวมันหรือผิวอ่อนแอ ระคายเคืองง่ายสามารถหยิบใช้ได้อย่างสบายใจ",,Thidapon  Kliangrot,1,1,RDF2302066,RDF2302066,20,2.0,2023.0,02/27/2023,,Thidapon  Kliangrot,0,2,20,0,2023-06-06 15:09:01,2023-06-29 17:19:35,,,,,1,0,0,1,,,,,0,0,0,0,1,
